OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,UnitPrice,Discount,PaymentMethod,OrderStatus
ORD10207,2024-04-18,C0231,P015,ST001,3,2899,0,Visa,Completed
ORD12058,2024-03-11,C0430,P008,ST004,2,8999,0.1,Mada,Completed
ORD16238,2024-03-20,C0221,P033,ST002,1,2699,0.1,Mada,Cancelled
ORD12906,2023-08-11,C0042,P008,ST003,1,8999,0,Apple Pay,Completed
ORD12643,2024-04-10,C0209,P043,ST002,3,1899,0,Apple Pay,Completed
ORD10080,2024-05-23,C0081,P032,ST002,2,2199,0,Mada,Completed
ORD11295,2023-11-23,C0251,P031,ST003,1,2699,0,Bank Transfer,Completed
ORD13745,2024-07-02,C0369,P039,ST003,4,1499,0,Apple Pay,Completed
ORD14309,2023-09-02,C0361,P016,ST001,1,3699,0,Apple Pay,Completed
ORD14714,2024-06-03,C0221,P036,ST003,1,599,0.05,Visa,Completed
ORD13197,2023-02-24,C0334,P044,ST002,1,1099,0.1,Apple Pay,Completed
ORD13131,2024-09-19,C0177,P016,ST001,1,3699,0,Bank Transfer,Completed
ORD16644,2023-03-28,C0244,P024,ST002,1,3999,0.05,Mada,Completed
ORD15635,2024-04-12,C0439,P038,ST001,1,2199,0,Visa,Completed
ORD13889,2023-02-23,C0278,P011,ST004,1,2799,0.1,Bank Transfer,Completed
ORD11924,2023-03-22,C0153,P005,ST002,1,1599,0,Mastercard,Completed
ORD10801,2024-06-05,C0002,P026,ST003,1,6799,0,Mada,Completed
ORD12109,2024-03-08,C0066,P028,ST001,1,4299,0%,Visa,Completed
ORD15615,2024-08-31,C0209,P006,ST001,1,3999,0.1,Visa,Completed
ORD16368,2023-01-24,C0102,P004,ST002,1,4599,0,Cash,Completed
ORD16072,2024-03-22,C0485,P028,ST001,1,4299,0,Visa,Completed
ORD12113,2023-11-09,C0325,P029,ST003,1,4999,0,Apple Pay,Completed
ORD12547,2023-07-01,C0402,P049,ST002,1,399,0, Mastercard  ,Completed
ORD10385,2023-01-01,C0296,P029,ST003,1,4999,0,Mada,Completed
ORD10822,2023-04-03,C0218,P050,ST001,1,599,0,Bank Transfer,Completed
ORD11458,2023-03-20,C0395,P001,ST003,3,5999,0,Apple Pay,Completed
ORD15339,2024-12-24,C0353,P034,ST001,1,3299,0.1,Mastercard,Completed
ORD15773,2023-07-29,C0254,P038,ST001,1,2199,0.05,Mada,Completed
ORD13303,2024-08-30,C0398,P003,ST001,2,3499,0,Mastercard,Completed
ORD17007,2024-02-23,C0144,P015,ST002,1,2899,0.15, Mastercard  ,Completed
ORD13975,2024-03-23,C0018,P050,ST001,1,599,0.1,Mastercard,Completed
ORD15656,2024-10-21,C0349,P023,ST002,2,3699,0.05,Mada,Completed
ORD12307,2024-07-11,C0011,P018,ST003,1,999,0.05,Visa,Completed
ORD16170,2023-06-22,C0476,P044,ST003,2,1099,0.1,Mada,Completed
ORD14028,2024-03-24,C0090,P034,ST003,2,3299,0.15, Mastercard  ,Completed
ORD15450,2024-04-12,C0041,P020,ST001,2,1499,0,Cash,Completed
ORD14581,23/04/2024,C0490,P044,ST004,1,1099,0.1,Mastercard,Completed
ORD16687,2023-06-15,C0255,P038,ST003,1,2199,0.05,Mastercard,Completed
ORD15764,2023-04-13,C0263,P036,ST003,1,599,0.1,Cash,Completed
ORD10861,2024-04-17,C0234,P008,ST003,1,8999,0.05,Visa,Completed
ORD13324,2024-09-08,C0068,P040,ST002,1,349,0.05,Mastercard,Completed
ORD14293,2024-04-17,C0402,P022,ST001,3,1799,0,Mada,Completed
ORD12193,2023-01-28,C0065,P035,ST003,4,849,0,Cash,Completed
ORD15533,2023-02-13,C0347,P002,ST004,2,4299,0,Mada,Completed
ORD12899,2024-05-13,C0059,P009,ST001,1,4999,0.05,Mastercard,Completed
ORD15424,2023-03-11,C0401,P018,ST002,1,999,0,Visa,Completed
ORD11612,2023-12-12,C0086,P012,ST004,3,7299,0,Mada,Returned
ORD16947,2024-06-15,C0274,P037,ST003,1,2299,0.05,Mastercard,Completed
ORD11266,2023-04-22,C0103,P050,ST002,2,599,0,Mastercard,Completed
ORD11092,2023-05-31,C0041,P007,ST003,1,2999,0.2,Mastercard,Completed
ORD16777,2023-04-26,C0286,P046,ST001,4,1199,0,Apple Pay,Completed
ORD12189,2023-07-31,C0415,P016,ST004,1,3699,0,Mastercard,Completed
ORD16597,2024-10-08,C0006,P019,ST002,1,2299,0,Visa,Completed
ORD14480,2024-04-19,C0050,P042,ST003,2,11499,0,Visa,Completed
ORD11239,2023-11-26,C0148,P020,ST002,1,1499,0.1,Mastercard,Completed
ORD15295,2023-07-02,C0088,P026,ST002,1,6799,0,Mastercard,Completed
ORD15820,2024-01-19,c0288,P048,ST003,1,89,0.05,Cash,Completed
ORD14638,2023-01-26,C0448,P020,ST001,2,1499,0.1,Apple Pay,Completed
ORD14239,2024-06-29,C0467,P036,ST003,1,599,0.05,Mada,Completed
ORD14871,2024-04-12,C0464,P010,ST001,1,6999,0,Mada,Completed
ORD12447,2023-11-26,C0100,P042,ST002,1,11499,0,Visa,Completed
ORD10744,2023-06-13,C0179,P022,ST002,1,1799,0,Visa,Completed
ORD16874,2024-12-10,C0201,P039,ST001,1,1499,0.2,Mada,Completed
ORD13521,2023-05-23,C0500,P016,ST003,1,3699,0.05,Mada,Completed
ORD14109,2024-03-11,C0358,P038,ST004,1,2199,0.1,Visa,Completed
ORD11795,2024-04-30,C0372,P035,ST001,1,849,0.15,Mada,Completed
ORD17214,2024-09-14,C0143,P036,ST001,1,599,0,Mada,Completed
ORD16918,2024-11-05,C0180,P038,ST003,1,2199,0,Apple Pay,Completed
ORD12024,2024-05-05,C0478,P011,ST002,1,2799,0,Mada,Completed
ORD14120,2024-06-17,C0007,P035,ST001,2,849,0.05,Mastercard,Completed
ORD12422,2024-12-24,C0261,P010,ST003,1,6999,0,Mastercard,Completed
ORD10753,2024-05-10,C0033,P020,ST003,1,1499,0,Apple Pay,Completed
ORD17212,2024-05-28,c0009,P032,ST002,1,2199,0,Bank Transfer,Completed
ORD13126,2024-03-16,C0098,P014,ST002,1,5499,0,Cash,Completed
ORD15103,2024-01-05,C0022,P009,ST003,1,4999,0,Mada,Completed
ORD10191,2024-03-08,C0029,P002,ST002,1,4299,0,Cash,Completed
ORD10513,2023-03-10,C0334,P028,ST002,1,4299,0.1,Visa,Completed
ORD10147,2023-10-30,C0293,P025,ST002,1,2299,0,Mada,Completed
ORD15173,2024-09-08,C0208,P015,ST001,1,2899,0.1,Bank Transfer,Completed
ORD11120,2024-04-01,C0158,P024,ST001,1,3999,0.05,Mada,Completed
ORD12967,2023-08-11,C0084,P048,ST002,1,89,0.1,Visa,Completed
ORD15810,2024-05-04,C0300,P029,ST002,3,4999,0.1,Cash,Completed
ORD10098,2023-03-08,C0415,P009,ST002,1,4999,0.1,Mada,Completed
ORD11499,2023-09-14,C0244,P041,ST002,3,10999,0,Visa,Completed
ORD15489,2024-12-05,C0465,P030,ST003,4,6499,0,Mada,Completed
ORD13535,2023-02-09,C0461,P006,ST001,1,3999,0,Cash,Completed
ORD12536,2024-04-06,C0238,P009,ST002,1,4999,0,Cash,Completed
ORD17041,2023-06-07,C0123,P021,ST001,1,849,0,Mada,Completed
ORD15816,2024-11-23,C0320,P040,ST001,1,349,0.1,Cash,Completed
ORD12939,2023-11-14,C0469,P012,ST003,1,7299,0,Visa,Completed
ORD11929,2023-11-18,C0299,P037,ST003,2,2299,0,Mada,Returned
ORD11343,2024-04-18,C0072,P048,ST002,1,89,0.1,Cash,Returned
ORD10183,2023-04-20,C0235,P008,ST001,3,8999,0,Mada,Completed
ORD14848,2024-03-10,C0073,P006,ST001,1,3999,0.1,Mastercard,Completed
ORD14862,2024-05-18,C0327,P027,ST003,1,3499,0,Mastercard,Returned
ORD10998,2023-12-11,C0182,P047,ST002,1,119,0.05,Apple Pay,Completed
ORD14499,2023-11-05,C0153,P014,ST003,1,5499,0.05,Mada,Completed
ORD12122,2024-01-23,C0222,P010,ST004,1,6999,0.1,Mastercard,Completed
ORD10363,2024-02-28,C0162,P034,ST001,1,3299,0.05,Mada,Completed
ORD11150,2024-12-17,C0095,P050,ST003,1,599,0.1, Mada  ,Completed
ORD10892,2024-10-21,C0207,P030,ST001,1,6499,0.1,Visa,Completed
ORD17048,2024-03-01,C0084,P044,ST003,1,1099,0,Mada,Completed
ORD13965,2023-08-12,C0080,P043,ST003,1,1899,0.05,Cash,Completed
ORD10496,2024-03-11,C0372,P026,ST001,1,6799,0.1,Cash,Completed
ORD13765,2023-02-26,C0123,P013,ST002,4,4299,0.1,Mada,Completed
ORD13653,2023-05-31,C0387,P015,ST001,1,2899,0,Mastercard,Completed
ORD11199,2024-04-08,C0054,P015,ST002,1,2899,0.05,Apple Pay,Cancelled
ORD12356,2023-01-19,C0086,P031,ST003,2,2699,0,Visa,Completed
ORD16907,2024-08-30,C0092,P027,ST001,1,3499,0,Visa,Completed
ORD14471,2023-02-16,C0322,P018,ST002,2,999,0.05,Visa,Completed
ORD10112,2024-07-29,C0090,P023,ST004,1,3699,0,Cash,Completed
ORD16942,2023-02-03,C0174,P033,ST001,1,2699,0,Cash,Completed
ORD16205,2024-03-07,C0307,P021,ST001,2,849,0,Mada,Completed
ORD10850,2023-12-24,C0056,P030,ST002,1,6499,0%,Apple Pay,Completed
ORD15687,2024-03-26,C0404,P048,ST004,1,89,0,Mada,Completed
ORD15451,2023-04-21,C0140,P014,ST003,1,5499,0,Mada,Completed
ORD11357,2023-05-01,C0149,P029,ST002,,4999,0,Visa,Completed
ORD15964,2024-08-24,C0408,P011,ST002,1,2799,0,Mada,Completed
ORD12371,2024-02-01,C0440,P016,ST003,4,3699,0.1,Mada,Completed
ORD10187,2024-01-29,C0494,P045,ST002,2,599,0,Mada,Completed
ORD16109,2023-04-07,C0123,P010,ST002,3,6999,0.15,Visa,Completed
ORD15440,2024-04-24,C0231,P016,ST004,1,3699,0.15,Mada,Completed
ORD14670,2024-01-22,C0039,P003,ST002,2,3499,0,Apple Pay,Completed
ORD11780,2024-03-09,C0224,P046,ST001,1,1199,0.15,Mada,Completed
ORD14669,23/04/2024,C0160,P009,ST001,1,4999,0,Mastercard,Completed
ORD13492,2024-04-02,C0255,P029,ST001,2,4999,0,Mada,Completed
ORD15013,2024-10-20,C0303,P020,ST003,1,1499,0,Mada,Completed
ORD15943,2024-09-27,C0077,P010,ST001,1,6999,0.15,Apple Pay,Completed
ORD15981,2024-04-10,C0268,P008,ST001,1,8999,0.1, Mastercard  ,Completed
ORD13392,2023-05-31,C0056,P017,ST002,2,1899,0,Mada,Completed
ORD13753,2023-05-20,C0431,P038,ST001,2,2199,0, Mada  ,Completed
ORD15973,2024-11-09,C0267,P039,ST001,1,1499,0,Mada,Completed
ORD15931,2023-09-23,C0414,P042,ST003,1,11499,0,Mastercard,Completed
ORD16131,2024-05-25,C0091,P037,ST002,1,2299,0,Mada,Completed
ORD16499,2023-10-11,C0392,P034,ST002,1,3299,0,Apple Pay,Completed
ORD10672,2023-01-24,C0170,P009,ST001,1,4999,0.15,Cash,Completed
ORD12803,2023-02-18,C0340,P027,ST003,1,3499,0,Mada,Completed
ORD12416,2023-08-21,C0228,P004,ST003,1,4599,0,Mastercard,Completed
ORD11826,2024-04-06,C0304,P012,ST002,1,7299,0,Mada,Completed
ORD10659,2023-06-21,C0266,P042,ST003,2,11499,0,Mada,Completed
ORD11088,2024-04-09,C0278,P044,ST002,1,1099,0.1,Mada,Completed
ORD11079,2023-12-22,C0092,P038,ST003,1,2199,0.1,Visa,Completed
ORD12826,2024-03-19,C0111,P006,ST002,3,3999,0,Apple Pay,Completed
ORD11483,2023-04-20,C0445,P010,ST002,1,6999,0.1,Bank Transfer,Completed
ORD14585,2024-08-30,C0498,P018,ST002,1,999,0.05,Cash,Returned
ORD15394,2023-06-13,C0433,P028,ST001,1,4299,0,Visa,Completed
ORD16303,2024-06-29,C0410,P040,ST002,1,349,0,Bank Transfer,Completed
ORD16079,2024-08-25,C0324,P008,ST001,3,8999,0, Mada  ,Completed
ORD16180,2023-09-27,C0042,P007,ST003,1,2999,0.05,Visa,Completed
ORD14655,2024-12-28,C0483,P036,ST002,2,599,0,Mastercard,Completed
ORD12550,2024-03-22,C0445,P035,ST002,1,849,0,Apple Pay,Completed
ORD10246,2024-04-13,C0030,P034,ST002,1,3299,0.15,Apple Pay,Completed
ORD15285,2024-01-28,C0113,P043,ST003,1,1899,0,Apple Pay,Completed
ORD11331,28/03/2024,C0477,P004,ST001,2,4599,0.15,Visa,Completed
ORD12785,2023-03-11,c0093,P015,ST001,1,2899,0,Mada,Completed
ORD10731,2023-03-31,C0459,P036,ST003,4,599,0,Mada,Completed
ORD12251,2024-12-20,C0469,P015,ST001,1,2899,0,Visa,Completed
ORD16184,2024-05-03,C0326,P006,ST004,1,3999,0,Visa,Completed
ORD13229,2024-12-28,c0147,P024,ST001,2,3999,0.15,Mastercard,Completed
ORD12310,2024-04-24,C0391,P033,ST003,3,2699,0.15,Visa,Completed
ORD13316,2024-06-16,C0173,P015,ST001,1,2899,0,Mada,Completed
ORD14750,2024-09-26,C0003,P019,ST002,1,2299,0,Apple Pay,Completed
ORD12771,2024-05-29,C0236,P023,ST001,2,3699,0,Apple Pay,Completed
ORD17194,2023-07-21,C0185,P047,ST002,1,119,0.2,Visa,Completed
ORD12766,2023-09-08,C0190,P044,ST002,3,1099,0,Visa,Completed
ORD12332,2023-11-14,C0079,P001,ST001,1,5999,0.1,Apple Pay,Completed
ORD11085,2024-04-06,C0187,P046,ST003,1,1199,0,Mada,Completed
ORD11672,2024-04-19,C0089,P023,ST003,1,3699,0,Mada,Completed
ORD10552,2024-05-25,C0063,P002,ST003,1,4299,0.2,Mastercard,Completed
ORD11814,2023-08-15,C0280,P040,ST001,1,349,0,Cash,Completed
ORD11328,2023-11-02,C0028,P038,ST003,2,2199,0,Mada,Completed
ORD13870,2024-03-02,C0444,P010,ST002,1,6999,0,Mada,Completed
ORD12511,2024-03-06,C0242,P010,ST001,1,6999,0,Mada,Completed
ORD11315,2023-05-12,C0189,P004,ST001,2,4599,0,Apple Pay,Completed
ORD12780,2024-09-04,C0045,P026,ST002,2,6799,0.2,Mastercard,Completed
ORD12367,2023-03-07,C0105,P034,ST003,1,3299,0.15,Mastercard,Completed
ORD11393,2024-02-02,C0429,P024,ST002,1,3999,0,Visa,Completed
ORD15089,2023-03-19,C0368,P026,ST003,1,6799,0.1,Mada,Completed
ORD13799,2024-03-15,C0204,P011,ST002,3,2799,0.15,Mada,Completed
ORD16330,2024-05-31,C0298,P022,ST004,1,1799,0,Mastercard,Completed
ORD16396,2024-02-26,C0191,P042,ST003,2,11499,0,Visa,Completed
ORD13883,2023-05-24,C0349,P016,ST004,1,3699,0,Visa,Completed
ORD12410,2023-02-17,C0315,P027,ST001,1,3499,0,Visa,Completed
ORD15661,2023-01-22,C0415,P035,ST002,1,849,0.05,Bank Transfer,Completed
ORD13219,2023-09-28,C0092,P048,ST002,1,89,0,Mada,Completed
ORD13739,2023-08-14,C0176,P011,ST004,1,2799,0,Mada,Completed
ORD14126,2023-12-22,C0419,P026,ST003,2,6799,0,Mastercard,Completed
ORD13076,2024-12-31,C0454,P030,ST004,1,6499,0, Visa  ,Completed
ORD16498,2024-12-20,C0220,P025,ST002,1,2299,0.1,Mada,Completed
ORD15413,2023-11-16,C0364,P007,ST001,1,2999,0,Bank Transfer,Completed
ORD10007,2024-05-15,C0181,P032,ST002,1,2199,0.05,Cash,Completed
ORD11225,2024-09-07,C0374,P012,ST004,1,7299,0.15,Mada,Completed
ORD10728,2024-04-28,C0311,P048,ST001,1,89,0,Cash,Completed
ORD16430,2023-12-02,C0129,P027,ST002,1,3499,0,Mada,Completed
ORD14321,2024-11-11,C0494,P030,ST002,1,6499,0.15,Mastercard,Completed
ORD16136,2024-02-21,C0062,P018,ST003,2,999,0,Mada,Completed
ORD13847,2023-01-17,C0414,P037,ST001,1,2299,0,Mada,Completed
ORD10890,2024-04-22,C0026,P021,ST003,2,849,0,Visa,Completed
ORD15358,2024-04-03,C0135,P037,ST002,1,2299,0,Mada,Completed
ORD14424,2024-03-18,C0051,P049,ST003,2,399,0.05,Mada,Completed
ORD15168,2023-03-11,C0123,P032,ST001,1,2199,0,Apple Pay,Completed
ORD16386,2023-05-24,C0282,P002,ST003,1,4299,0,Mada,Completed
ORD16006,2024-03-14,C0419,P036,ST001,3,599,0.05,Apple Pay,Completed
ORD14630,2024-03-05,C0105,P017,ST001,1,1899,0,Cash,Completed
ORD13691,2024-11-12,C0185,P041,ST003,2,10999,0.1,Cash,Completed
ORD16946,2024-07-04,C0361,P041,ST001,1,10999,0.1,Visa,Completed
ORD15164,2024-04-27,C0490,P001,ST003,1,5999,0,Apple Pay,Completed
ORD15207,28/04/2024,C0164,P038,ST001,1,2199,0.15,Cash,Completed
ORD16443,2024-04-23,C0476,P034,ST002,1,3299,0,Mastercard,Completed
ORD14421,2023-12-18,C0219,P007,ST001,1,2999,0,Visa,Completed
ORD12300,2024-12-05,C0086,P031,ST002,1,2699,0.15,Mastercard,Completed
ORD13663,2024-04-08,C0028,P027,ST002,2,3499,0,Bank Transfer,Completed
ORD15126,2023-04-10,C0432,P014,ST002,1,5499,0,Cash,Completed
ORD15000,2024-03-22,C0410,P044,ST003,3,1099,0,Cash,Completed
ORD14740,2023-06-13,C0034,P045,ST001,1,599,0,Mada,Completed
ORD12674,2024-11-11,C0076,P042,ST001,1,11499,0,Mada,Completed
ORD10760,2024-03-08,C0491,P010,ST001,1,6999,0.1,Mastercard,Completed
ORD11743,2023-02-02,C0240,P020,ST002,1,1499,0,Mada,Completed
ORD13593,2024-03-28,C0099,P048,ST002,1,89,0,Apple Pay,Completed
ORD12351,2024-02-07,C0389,P014,ST004,1,5499,0,Mastercard,Completed
ORD16856,2024-08-24,C0269,P034,ST002,1,3299,0,Mada,Returned
ORD10729,2023-03-25,C0464,P031,ST004,4,2699,0.1,Visa,Completed
ORD13097,2023-01-19,C0213,P027,ST004,1,3499,0.2,Cash,Completed
ORD10809,2024-03-20,C0418,P006,ST004,1,3999,0,Mada,Completed
ORD13087,2023-06-14,C0168,P049,ST003,2,399,0.05,Mastercard,Completed
ORD12123,2023-12-31,C0354,P012,ST001,1,7299,0,Mada,Completed
ORD16137,2023-04-19,C0172,P029,ST003,2,4999,0,Mada,Completed
ORD11894,2023-03-16,C0369,P043,ST004,1,1899,0,Mada,Completed
ORD10404,2023-02-23,C0473,P020,ST002,1,1499,0.15,Visa,Completed
ORD16003,2023-09-20,C0341,P020,ST002,2,1499,0,Visa,Returned
ORD15332,2024-09-07,C0497,P024,ST003,1,3999,0,Visa,Completed
ORD13080,2024-04-07,C0201,P005,ST001,1,1599,0,Visa,Returned
ORD12336,2024-08-03,C0050,P017,ST003,1,1899,0,Mada,Completed
ORD17236,2023-05-22,C0329,P031,ST002,1,2699,0.1,Mada,Completed
ORD14232,2023-07-07,C0417,P022,ST004,1,1799,0,Mada,Completed
ORD11212,2024-09-20,C0281,P015,ST001,1,2899,0,Bank Transfer,Completed
ORD10116,2024-04-24,C0194,P011,ST002,2,2799,0,Visa,Completed
ORD14749,2024-11-28,C0290,P029,ST003,1,4999,0,Mada,Completed
ORD14987,2024-04-15,C0479,P042,ST002,1,11499,0.1,Mada,Completed
ORD15217,2024-04-26,C0232,P036,ST002,1,599,0.1,Mada,Completed
ORD13527,2024-02-10,C0309,P028,ST002,1,4299,0,Bank Transfer,Completed
ORD15021,2024-08-26,C0432,P008,ST001,1,8999,0,Mada,Completed
ORD12569,2023-02-27,C0203,P018,ST003,1,999,0.05,Cash,Completed
ORD15098,2024-03-13,C0201,P008,ST002,,8999,0.1,Mada,Completed
ORD15869,2024-04-04,C0216,P026,ST002,1,6799,0, Visa  ,Cancelled
ORD11217,2024-03-26,C0260,P009,ST002,1,4999,0.15,Visa,Completed
ORD11538,2023-04-07,C0279,P030,ST002,1,6499,0.1,Bank Transfer,Completed
ORD15674,2024-08-05,C0487,P039,ST002,1,1499,0.05,Mastercard,Completed
ORD16857,2023-02-18,C0393,P049,ST003,1,399,0,Visa,Completed
ORD10441,2023-06-10,C0284,P040,ST002,3,349,0,Mada,Completed
ORD13518,2024-04-11,C0315,P026,ST003,1,6799,0,Apple Pay,Completed
ORD12538,2023-01-06,C0063,P023,ST004,2,3699,0.2,Mastercard,Completed
ORD13267,2023-01-05,C0190,P050,ST001,1,599,0.1,Visa,Completed
ORD16055,2023-07-28,C0279,P017,ST001,1,1899,0,Mada,Completed
ORD14728,2024-03-01,C0142,P042,ST003,1,11499,0.05,Mastercard,Completed
ORD13477,2023-06-19,c0126,P026,ST002,1,6799,0.15,Mastercard,Completed
ORD17076,2023-09-29,C0211,P044,ST001,1,1099,0,Mastercard,Completed
ORD10688,2024-02-05,C0184,P001,ST003,1,5999,0,Cash,Completed
ORD15354,2024-03-04,C0471,P017,ST001,3,1899,0,Bank Transfer,Completed
ORD12380,2024-09-29,C0211,P010,ST004,3,6999,0,Mada,Completed
ORD11023,2023-09-12,C0257,P002,ST001,2,4299,0,Visa,Completed
ORD12825,2023-03-17,C0025,P017,ST003,1,1899,0,Mada,Returned
ORD14744,2024-04-07,C0313,P046,ST002,1,1199,0.1,Mastercard,Completed
ORD13029,2023-10-09,C0419,P025,ST003,1,2299,0,Visa,Completed
ORD11956,2024-02-29,C0082,P032,ST001,1,2199,0.1,Mastercard,Completed
ORD12093,2023-01-04,C0130,P050,ST002,1,599,0,Cash,Completed
ORD13943,2023-03-13,c0213,P008,ST003,1,8999,0,Mada,Completed
ORD16779,2023-07-13,C0319,P045,ST001,1,599,0,Apple Pay,Completed
ORD14163,2023-09-19,C0094,P043,ST003,1,1899,0,Mada,Completed
ORD13362,2024-03-20,C0417,P010,ST002,3,6999,0,Cash,Completed
ORD12554,2024-03-23,C0107,P033,ST003,2,2699,0,Visa,Completed
ORD15176,2024-06-14,C0125,P009,ST002,1,4999,0,Mastercard,Completed
ORD13963,2024-03-06,C0006,P021,ST002,1,849,0,Bank Transfer,Completed
ORD16600,2024-03-26,C0446,P008,ST002,4,8999,0,Mada,Completed
ORD16128,2023-07-20,C0439,P050,ST001,2,599,0,Mada,Completed
ORD11191,2024-04-05,C0487,P011,ST001,2,2799,0.1,Visa,Returned
ORD14840,2024-11-07,C0336,P035,ST004,1,849,0.05,Mada,Completed
ORD14335,2024-05-15,C0336,P016,ST002,1,3699,0,Apple Pay,Completed
ORD11828,2024-04-15,C0228,P045,ST003,1,599,0,Apple Pay,Completed
ORD15399,2023-05-06,C0190,P016,ST003,2,3699,0,Mada,Completed
ORD12108,2023-03-13,C0341,P021,ST003,1,849,0,Visa,Completed
ORD12917,2024-04-28,C0435,P031,ST001,1,2699,0,Apple Pay,Completed
ORD11494,2024-10-05,C0320,P037,ST002,1,2299,0,Mada,Completed
ORD16415,2023-09-25,C0332,P038,ST003,1,2199,0,Bank Transfer,Completed
ORD13396,2024-03-21,C0078,P003,ST001,2,3499,0,Mada,Completed
ORD10603,10/06/2023,C0062,P008,ST002,1,8999,0,Mada,Completed
ORD10776,2024-06-24,C0452,P029,ST001,3,4999,0.05,Apple Pay,Completed
ORD10598,2024-08-09,C0265,P034,ST003,1,3299,0,Apple Pay,Completed
ORD12016,2023-08-24,C0448,P023,ST002,2,3699,0,Cash,Completed
ORD16401,2023-10-26,c0051,P032,ST002,1,2199,0.15,Visa,Completed
ORD10379,2024-09-10,C0167,P026,ST002,2,6799,0.1,Mada,Completed
ORD13053,2023-11-24,C0013,P046,ST001,1,1199,0,Apple Pay,Completed
ORD16537,2024-04-10,C0296,P022,ST003,1,1799,0.05,Bank Transfer,Completed
ORD16355,11/08/2023,C0281,P043,ST001,2,1899,0.05,Visa,Completed
ORD14686,2023-10-30,C0008,P019,ST001,1,2299,0,Bank Transfer,Returned
ORD10486,2023-02-03,C0023,P004,ST002,1,4599,0.15,Mastercard,Completed
ORD10521,2024-05-12,C0033,P006,ST001,1,3999,0,Visa,Completed
ORD12849,2024-01-01,C0126,P042,ST003,2,11499,0,Mastercard,Completed
ORD12196,2023-01-16,C0462,P018,ST002,1,999,0,Mastercard,Completed
ORD13221,2023-06-15,C0432,P021,ST002,1,849,0,Mada,Completed
ORD13548,2024-06-26,C0215,P021,ST002,3,849,0.1,Apple Pay,Completed
ORD17245,2024-09-06,C0097,P015,ST002,1,2899,0,Mada,Completed
ORD15736,2024-10-27,C0110,P027,ST003,1,3499,0,Bank Transfer,Returned
ORD13844,2023-08-09,C0043,P044,ST002,1,1099,5%,Visa,Completed
ORD17069,2024-05-07,C0034,P039,ST002,1,1499,0.1,Mada,Completed
ORD12487,2024-03-20,C0047,P005,ST001,4,1599,0.15,Mada,Completed
ORD11816,2024-05-13,C0483,P042,ST002,1,11499,0,Apple Pay,Completed
ORD12335,2024-03-26,C0126,P012,ST002,1,7299,0,Mada,Completed
ORD10497,2024-08-18,C0342,P042,ST003,3,11499,0,Visa,Completed
ORD14270,2024-04-07,C0317,P003,ST001,1,3499,0,Visa,Completed
ORD13039,2024-06-04,C0414,P001,ST001,2,5999,0,Bank Transfer,Completed
ORD16755,2024-04-23,C0217,P023,ST002,1,3699,0,Visa,Completed
ORD16168,2024-07-15,C0443,P039,ST003,1,1499,0,Mada,Returned
ORD11627,2024-09-21,C0070,P045,ST004,1,599,0,Mada,Completed
ORD13959,2023-09-06,C0345,P044,ST002,2,1099,0.1,Mastercard,Completed
ORD14319,2023-01-08,C0465,P006,ST002,3,3999,0,Mada,Completed
ORD11598,2024-07-13,C0170,P009,ST004,2,4999,0,Bank Transfer,Completed
ORD15531,2024-11-12,C0296,P020,ST003,1,1499,0.1,Cash,Completed
ORD10471,2024-03-05,C0172,P031,ST001,4,2699,0,Bank Transfer,Completed
ORD15559,2024-06-08,C0077,P026,ST003,1,6799,0.1,Mada,Completed
ORD12291,2024-10-05,C0171,P007,ST002,3,2999,0,Mada,Returned
ORD17074,2024-03-12,C0347,P010,ST001,2,6999,0,Mada,Completed
ORD16256,2023-10-27,C0422,P037,ST001,1,2299,0,Visa,Completed
ORD15660,2023-12-14,C0147,P005,ST001,1,1599,0.05,Visa,Completed
ORD14957,2024-09-18,C0204,P042,ST003,1,11499,0,Visa,Completed
ORD16978,2023-03-15,C0010,P040,ST001,1,349,0,Mada,Completed
ORD16817,2023-08-06,C0066,P034,ST001,1,3299,0.05,Visa,Completed
ORD14113,2023-06-26,C0172,P049,ST001,2,399,0.1,Mada,Completed
ORD16716,2023-10-27,C0483,P011,ST002,1,2799,0.1,Mada,Completed
ORD14965,2023-03-04,C0172,P037,ST003,1,2299,0.15,Mada,Completed
ORD13395,2023-04-28,C0482,P015,ST002,1,2899,0%,Mastercard,Completed
ORD16067,2024-10-26,C0001,P021,ST002,2,849,0,Apple Pay,Completed
ORD13947,2024-04-20,C0329,P038,ST002,1,2199,0.15,Apple Pay,Completed
ORD16463,2023-06-08,C0226,P047,ST002,1,119,0,Cash,Completed
ORD16549,2024-09-25,C0131,P044,ST002,2,1099,0.05,Mada,Completed
ORD13215,2023-06-06,C0359,P027,ST001,1,3499,0.05,Bank Transfer,Completed
ORD16255,2023-11-24,C0114,P040,ST001,1,349,0,Mada,Returned
ORD10049,2024-03-30,C0017,P002,ST001,2,4299,0,Visa,Completed
ORD11310,2023-08-17,C0140,P040,ST001,1,349,0,Visa,Returned
ORD17134,2024-05-12,c0077,P040,ST004,1,349,0,Mada,Completed
ORD14950,2024-04-12,C0325,P039,ST003,1,1499,0,Mada,Completed
ORD16713,2023-04-13,C0049,P021,ST002,1,849,0,Bank Transfer,Returned
ORD14778,2023-05-04,C0219,P032,ST002,1,2199,0,Mastercard,Completed
